"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"GABARAPL1" 8.29890774987862e-265 0.672856707876626 0.387 0.2 1.9418614243941e-260 "2" "GABARAPL1"
"SLC7A5" 1.78174584563983e-255 0.553506666435443 0.253 0.099 4.16910710421265e-251 "2" "SLC7A5"
"EIF1" 4.62805879307363e-252 0.484073417247132 0.958 0.962 1.0829194769913e-247 "2" "EIF1"
"GLUL1" 7.96710601108903e-243 0.824286641137866 0.825 0.724 1.86422313553472e-238 "2" "GLUL"
"H3F3B" 1.05158831201869e-236 0.487643248218472 0.955 0.93 2.46061149129254e-232 "2" "H3F3B"
"ATP2B1" 5.32471475603348e-236 1.00479335886047 0.53 0.377 1.24593000576427e-231 "2" "ATP2B1"
"RGCC" 5.43370504922325e-224 1.17672341471269 0.561 0.401 1.27143264446775e-219 "2" "RGCC"
"ATP13A31" 9.57335343767396e-221 0.681504870445219 0.466 0.294 2.24006897088133e-216 "2" "ATP13A3"
"S100A4" 2.59253272291848e-219 0.530774795897565 0.943 0.916 6.06626731835694e-215 "2" "S100A4"
"ERO1A" 1.26346725140894e-218 0.753384526090327 0.368 0.209 2.95638702157178e-214 "2" "ERO1A"
"PGK1" 1.67120401834479e-215 0.737640433555771 0.725 0.648 3.91045028252497e-211 "2" "PGK1"
"FOSL21" 3.35096442109051e-215 0.599249243790054 0.579 0.395 7.84092164890967e-211 "2" "FOSL2"
"CSTA" 1.23980721209463e-212 0.686175687172851 0.446 0.27 2.90102489558023e-208 "2" "CSTA"
"PNRC11" 7.41212738845731e-209 0.616793221399149 0.79 0.695 1.73436368762513e-204 "2" "PNRC1"
"LDHA" 9.41061268283276e-209 0.79575147220288 0.762 0.701 2.20198926165604e-204 "2" "LDHA"
"S100A11" 8.57434054901211e-206 0.33923258792554 0.98 0.965 2.00630994506334e-201 "2" "S100A11"
"GLIPR2" 1.72034076518182e-200 0.542426990503453 0.401 0.233 4.02542535644894e-196 "2" "GLIPR2"
"LCP1" 2.85675300392023e-194 0.624276668909817 0.679 0.577 6.68451635387294e-190 "2" "LCP1"
"MCL11" 7.97597689032289e-191 0.627805036028537 0.746 0.642 1.86629883256665e-186 "2" "MCL1"
"YWHAZ" 2.78493818790319e-190 0.561521048824469 0.698 0.588 6.51647686587468e-186 "2" "YWHAZ"
"PTGS21" 5.69019773878493e-184 0.977252488714903 0.416 0.252 1.33144936889829e-179 "2" "PTGS2"
"NFKBIZ1" 2.88360174992452e-183 0.593352145849048 0.602 0.433 6.74733973464838e-179 "2" "NFKBIZ"
"BZW1" 9.33241149246284e-183 0.672696243555597 0.577 0.45 2.18369096512138e-178 "2" "BZW1"
"PDE4B1" 2.96178083165004e-180 0.62582026947764 0.41 0.251 6.93027096797792e-176 "2" "PDE4B"
"BNIP3L" 1.59748068571695e-176 0.737162731214559 0.577 0.456 3.73794505650909e-172 "2" "BNIP3L"
"SDC2" 1.03920706035806e-175 0.869688111540529 0.368 0.225 2.43164060053183e-171 "2" "SDC2"
"ATP2B1-AS1" 3.34309861024938e-175 0.580911935559088 0.425 0.263 7.82251643812251e-171 "2" "ATP2B1-AS1"
"ZEB21" 2.03960920819085e-173 0.594708227571479 0.689 0.583 4.77248158624577e-169 "2" "ZEB2"
"TYMP" 2.93644884591368e-173 0.507724265619061 0.837 0.785 6.87099665455341e-169 "2" "TYMP"
"NLRP31" 1.26041256018388e-171 0.836519402428645 0.411 0.262 2.94923934957426e-167 "2" "NLRP3"
"C5AR11" 1.57120014652803e-169 0.649993779040409 0.637 0.498 3.67645122286095e-165 "2" "C5AR1"
"FAM107B" 3.23662334842233e-169 0.565308119828952 0.42 0.268 7.57337497297342e-165 "2" "FAM107B"
"PLP2" 3.5229929848421e-169 0.458555909770367 0.428 0.26 8.24345128523204e-165 "2" "PLP2"
"ITGA5" 1.80515095954207e-166 0.457613197541158 0.285 0.148 4.22387273023249e-162 "2" "ITGA5"
"TNFRSF1B1" 3.55896467201729e-166 0.719784711940764 0.566 0.44 8.32762143605325e-162 "2" "TNFRSF1B"
"ZNF385A" 4.68404731564164e-165 0.473035382332855 0.312 0.172 1.09602023138699e-160 "2" "ZNF385A"
"PFDN5" 2.17454976240835e-164 0.340773909846626 0.938 0.918 5.08822898905929e-160 "2" "PFDN5"
"METRNL1" 7.67095864846109e-164 0.577887472708909 0.618 0.498 1.79492761415341e-159 "2" "METRNL"
"MAP3K8" 7.74691652021972e-162 0.660459636317298 0.466 0.322 1.81270099656621e-157 "2" "MAP3K8"
"ANXA1" 9.67385531993422e-161 0.624026398203366 0.807 0.76 2.26358540631141e-156 "2" "ANXA1"
"PIM31" 8.63914864198616e-156 0.658959898326176 0.488 0.348 2.02147439073834e-151 "2" "PIM3"
"BASP1" 2.91742365081522e-154 0.881685145515468 0.45 0.314 6.82647960054252e-150 "2" "BASP1"
"TNFAIP31" 3.07119535663985e-152 0.414125736425192 0.644 0.477 7.18629001500158e-148 "2" "TNFAIP3"
"SOCS31" 7.38553235720709e-152 0.465694250190873 0.588 0.415 1.72814071626289e-147 "2" "SOCS3"
"RYBP" 3.35197051142562e-151 0.46788907623681 0.3 0.167 7.8432757996848e-147 "2" "RYBP"
"OSM1" 1.8158235291211e-150 0.693722197588737 0.365 0.221 4.24884547579045e-146 "2" "OSM"
"ZC3H12A" 3.47398663390223e-148 0.441322405187173 0.289 0.158 8.12878132466784e-144 "2" "ZC3H12A"
"RIPK2" 2.15965578827271e-147 0.500930849877909 0.35 0.213 5.05337857897931e-143 "2" "RIPK2"
"ADM" 3.6991796910728e-147 0.883225107595547 0.353 0.215 8.65571055914125e-143 "2" "ADM"
"SERP1" 1.49629175738625e-145 0.517465988001958 0.747 0.696 3.50117308310808e-141 "2" "SERP1"
"GAPDH" 1.27364636555935e-138 0.495931965808746 0.952 0.971 2.98020513077232e-134 "2" "GAPDH"
"RALA" 1.8354533154646e-138 0.694427946309732 0.424 0.302 4.29477721285561e-134 "2" "RALA"
"LRRFIP1" 1.01362508541503e-136 0.553351372494132 0.673 0.594 2.37178133736264e-132 "2" "LRRFIP1"
"STK17B" 1.33600233078603e-133 0.502800279308269 0.402 0.266 3.12611185380623e-129 "2" "STK17B"
"CD48" 2.05519748278167e-133 0.665316018562419 0.409 0.285 4.80895658996084e-129 "2" "CD48"
"ELL21" 3.03264124619345e-132 0.51058454257579 0.419 0.282 7.09607725196805e-128 "2" "ELL2"
"H2AFY" 1.65904610630215e-131 0.527538685321408 0.644 0.557 3.88200198413639e-127 "2" "H2AFY"
"BACH1" 2.43285697786132e-123 0.436863923651904 0.327 0.203 5.69264204249771e-119 "2" "BACH1"
"SH3BP5" 5.29688836615336e-123 0.481536566407485 0.343 0.22 1.23941890879623e-118 "2" "SH3BP5"
"H3F3A" 1.01789627296455e-118 0.359002615777842 0.943 0.938 2.38177548910974e-114 "2" "H3F3A"
"TET2" 4.08643654044597e-117 0.403459072111813 0.341 0.216 9.56185286098953e-113 "2" "TET2"
"PLK3" 6.45532228035056e-117 0.439620368978741 0.364 0.24 1.51048086037923e-112 "2" "PLK3"
"C4orf3" 1.21585927931223e-116 0.494357349447138 0.66 0.584 2.84498912766268e-112 "2" "C4orf3"
"GRASP" 2.54174643817979e-115 0.381791591908157 0.256 0.141 5.9474324906969e-111 "2" "GRASP"
"JAML" 3.07770663046825e-114 0.42427765169676 0.262 0.148 7.20152574463266e-110 "2" "JAML"
"BNIP3" 5.163588775515e-114 0.725974515315233 0.331 0.221 1.20822813758275e-109 "2" "BNIP3"
"PNPLA8" 9.16917631394436e-113 0.466302335743225 0.382 0.261 2.14549556569984e-108 "2" "PNPLA8"
"JMJD1C" 3.13360873190241e-112 0.570682663719279 0.512 0.402 7.33233107177846e-108 "2" "JMJD1C"
"CSF3R" 2.11182002423522e-110 0.45799239712415 0.251 0.144 4.94144767470798e-106 "2" "CSF3R"
"MARCKSL1" 2.30127643888072e-110 0.546756405267284 0.318 0.198 5.38475673933699e-106 "2" "MARCKSL1"
"FBP1" 3.22898718056252e-107 0.443705005054479 0.26 0.153 7.55550710379824e-103 "2" "FBP1"
"KYNU" 9.20476633810711e-107 0.519531421929247 0.37 0.258 2.15382327545368e-102 "2" "KYNU"
"FPR1" 7.13958340365701e-106 0.564294255213984 0.391 0.276 1.6705911206217e-101 "2" "FPR1"
"NFIL31" 1.31039791763702e-105 0.388244291885516 0.326 0.206 3.06620008747885e-101 "2" "NFIL3"
"STXBP2" 4.37329817269096e-105 0.568233929535568 0.388 0.279 1.02330803942796e-100 "2" "STXBP2"
"LILRB3" 1.4411755499171e-104 0.364057817065056 0.272 0.161 3.37220666925101e-100 "2" "LILRB3"
"CHD1" 1.48237167325775e-101 0.497593161187247 0.395 0.283 3.46860147825581e-97 "2" "CHD1"
"PABPC11" 6.04971038366218e-100 0.41132530119083 0.814 0.795 1.41557173267311e-95 "2" "PABPC1"
"SKIL1" 1.06029539717773e-99 0.498970410003424 0.457 0.346 2.48098519985617e-95 "2" "SKIL"
"CAPN2" 1.12881850127855e-98 0.335831691825216 0.267 0.161 2.64132241114167e-94 "2" "CAPN2"
"MIF" 1.29235579804334e-96 0.505615316954508 0.471 0.366 3.02398333184162e-92 "2" "MIF"
"PHLDA11" 7.1374399646366e-95 0.764076720016491 0.438 0.334 1.67008957732532e-90 "2" "PHLDA1"
"RXRA" 9.13795404707119e-95 0.359462292715093 0.347 0.236 2.13818986747419e-90 "2" "RXRA"
"SLC43A21" 5.85153587654743e-94 0.560753159151196 0.421 0.321 1.36920087975333e-89 "2" "SLC43A2"
"FNDC3B" 1.55468143288697e-93 0.500162899184265 0.405 0.3 3.63779908481222e-89 "2" "FNDC3B"
"HCST" 7.32366701923818e-93 0.412270608456094 0.685 0.603 1.71366484583154e-88 "2" "HCST"
"RETN" 7.21400039523076e-92 0.677406863990803 0.253 0.154 1.68800395248005e-87 "2" "RETN"
"ENO1" 2.31164376524766e-91 0.406176673767348 0.806 0.798 5.409015246303e-87 "2" "ENO1"
"KDM6B1" 9.09412383875658e-90 0.429536121416617 0.54 0.42 2.12793403703065e-85 "2" "KDM6B"
"WTAP" 1.57510721524706e-88 0.499208826224473 0.473 0.366 3.6855933729566e-84 "2" "WTAP"
"ADGRE5" 6.13387652158916e-88 0.382352241902421 0.301 0.2 1.43526576728665e-83 "2" "ADGRE5"
"CFD1" 6.13746984838421e-88 0.356772858459879 0.604 0.481 1.43610656982342e-83 "2" "CFD"
"JARID2" 7.96098395671858e-88 0.363144885308441 0.267 0.167 1.86279063603258e-83 "2" "JARID2"
"TMEM167A" 2.76977529211933e-87 0.477786238805571 0.517 0.424 6.48099720603002e-83 "2" "TMEM167A"
"PPP1R15B1" 8.9482462246285e-87 0.394233553553065 0.431 0.323 2.09380013410082e-82 "2" "PPP1R15B"
"CTNNB1" 2.83259698432171e-85 0.471483703624705 0.514 0.418 6.62799368361438e-81 "2" "CTNNB1"
"MAP3K2" 7.62349609019589e-85 0.441088586225448 0.425 0.325 1.78382185014494e-80 "2" "MAP3K2"
"AC020916.1" 8.78090596034461e-85 0.413271927976613 0.315 0.208 2.05464418566103e-80 "2" "AC020916.1"
"SORL1" 3.76204959350478e-84 0.385908097342894 0.277 0.178 8.80281984384183e-80 "2" "SORL1"
"UBE2J1" 3.96937895503583e-83 0.337948772812507 0.267 0.17 9.28794981688833e-79 "2" "UBE2J1"
"RPS271" 4.07620635385325e-83 0.266664630219218 0.985 0.983 9.53791524738122e-79 "2" "RPS27"
"IVNS1ABP" 7.36760226544048e-83 0.481695223323896 0.447 0.348 1.72394525409042e-78 "2" "IVNS1ABP"
"UBE2D1" 9.57962187525959e-83 0.450317235873493 0.328 0.229 2.24153572259199e-78 "2" "UBE2D1"
"ETS21" 1.22210170837049e-82 0.458114496522516 0.479 0.378 2.8595957874161e-78 "2" "ETS2"
"C9orf72" 1.58757728918526e-82 0.363950582432897 0.276 0.178 3.71477209896458e-78 "2" "C9orf72"
"TPI1" 4.35172319297576e-81 0.384956787297221 0.796 0.785 1.0182597099244e-76 "2" "TPI1"
"SRSF5" 8.15041159287679e-81 0.451218372802324 0.615 0.551 1.90711480861724e-76 "2" "SRSF5"
"CSGALNACT2" 8.76581225449189e-81 0.335567103966355 0.293 0.194 2.05111240942856e-76 "2" "CSGALNACT2"
"DDX60L" 3.86563314685641e-80 0.300599885938178 0.262 0.165 9.04519500032932e-76 "2" "DDX60L"
"MX2" 4.50582558516122e-80 0.380684376892581 0.289 0.189 1.05431812867187e-75 "2" "MX2"
"NFKB2" 8.93163522876715e-80 0.322605486516847 0.295 0.196 2.08991332717923e-75 "2" "NFKB2"
"LTA4H" 1.21108155784001e-77 0.346451823404904 0.257 0.164 2.83380973718984e-73 "2" "LTA4H"
"CTSS1" 6.82748823004394e-77 0.513539527375649 0.843 0.822 1.59756397094798e-72 "2" "CTSS"
"SDCBP1" 2.25977847326179e-76 0.397830309228368 0.832 0.758 5.28765564958527e-72 "2" "SDCBP"
"THAP21" 2.91687241457969e-75 0.320111968287565 0.26 0.165 6.82518976287501e-71 "2" "THAP2"
"ZFYVE161" 4.34527324159648e-75 0.382070067561298 0.387 0.287 1.01675048580116e-70 "2" "ZFYVE16"
"SEC61G1" 9.25119757563799e-75 0.409233052441922 0.736 0.682 2.16468772072353e-70 "2" "SEC61G"
"TAGLN2" 1.45048225059519e-74 0.395037835856908 0.64 0.586 3.39398341816768e-70 "2" "TAGLN2"
"LIMD2" 2.51497622237945e-74 0.340878927632848 0.288 0.191 5.88479286274568e-70 "2" "LIMD2"
"RPS4Y11" 3.97777185014477e-74 0.381049683399937 0.54 0.435 9.30758835215376e-70 "2" "RPS4Y1"
"AC016831.51" 6.88851056280265e-72 0.297044265798983 0.274 0.179 1.61184258659019e-67 "2" "AC016831.5"
"IDS" 9.28677254714443e-72 0.336668564046713 0.368 0.27 2.17301190830633e-67 "2" "IDS"
"MT2A" 1.52889994960245e-71 0.911178249218425 0.542 0.449 3.57747299207477e-67 "2" "MT2A"
"DUSP11" 6.0010540740088e-71 0.313292393756433 0.927 0.84 1.40418664277732e-66 "2" "DUSP1"
"APLP21" 1.36404085541195e-70 0.350883756517189 0.756 0.731 3.19171919757843e-66 "2" "APLP2"
"TKT" 7.553039617015e-69 0.578704249624873 0.574 0.522 1.76733573998534e-64 "2" "TKT"
"MMP191" 1.51232656209822e-68 0.395079636335271 0.319 0.221 3.53869292265362e-64 "2" "MMP19"
"SAMSN11" 5.953758711063e-67 0.637711799240533 0.501 0.443 1.39312000080163e-62 "2" "SAMSN1"
"DUSP6" 1.15670931956e-66 0.578330480012366 0.418 0.331 2.70658413683844e-62 "2" "DUSP6"
"PLSCR1" 3.44794241812705e-65 0.409488882916623 0.517 0.436 8.06784046417549e-61 "2" "PLSCR1"
"PGAM1" 3.44951768954928e-65 0.284433001450053 0.549 0.468 8.07152644177637e-61 "2" "PGAM1"
"TCIRG1" 6.60129873136461e-65 0.325918732645523 0.476 0.391 1.544637890152e-60 "2" "TCIRG1"
"RASGEF1B1" 2.10410582367762e-64 0.396496360242827 0.473 0.37 4.92339721682327e-60 "2" "RASGEF1B"
"RIOK3" 2.14244809383873e-64 0.334953305453174 0.286 0.201 5.01311429477325e-60 "2" "RIOK3"
"PTP4A2" 7.73156032402236e-64 0.369668634767902 0.581 0.513 1.80910780021799e-59 "2" "PTP4A2"
"DSE1" 1.34820544759956e-63 0.459300656693498 0.44 0.361 3.15466592683822e-59 "2" "DSE"
"IL6R" 1.6702911840614e-63 0.338634946579862 0.309 0.222 3.90831434158526e-59 "2" "IL6R"
"ZFAS1" 7.94696406821808e-63 0.370522086212592 0.693 0.638 1.85951012232235e-58 "2" "ZFAS1"
"DDIT4" 2.05879002445999e-62 0.435282686767097 0.46 0.368 4.81736277823392e-58 "2" "DDIT4"
"COTL1" 4.47808020035501e-61 0.434474006106292 0.75 0.74 1.04782598608107e-56 "2" "COTL1"
"RILPL21" 1.72654152882296e-60 0.453747744341674 0.464 0.388 4.03993452329284e-56 "2" "RILPL2"
"POR" 1.96969422370635e-59 0.298749060292681 0.269 0.185 4.60888751405048e-55 "2" "POR"
"EIF4G2" 4.0988526743246e-59 0.351286941234243 0.652 0.614 9.59090537265214e-55 "2" "EIF4G2"
"ITGAX1" 1.16351944580844e-58 0.370456441854985 0.415 0.329 2.72251915124716e-54 "2" "ITGAX"
"HMOX1" 1.3786945660826e-57 0.94523134426001 0.654 0.625 3.22600741517667e-53 "2" "HMOX1"
"P4HA1" 8.91915033975324e-57 0.515498700111894 0.378 0.308 2.08699198799886e-52 "2" "P4HA1"
"PPP1R15A1" 1.17339588946379e-55 0.257631995749081 0.756 0.692 2.74562904175632e-51 "2" "PPP1R15A"
"CHMP1B1" 3.71094004694092e-55 0.361388590552771 0.582 0.493 8.68322861583706e-51 "2" "CHMP1B"
"LPCAT11" 1.34381263757996e-54 0.305861185522812 0.332 0.247 3.14438719067335e-50 "2" "LPCAT1"
"RAB11FIP1" 1.49301308442126e-54 0.30616387327647 0.255 0.175 3.4935013162373e-50 "2" "RAB11FIP1"
"ADAM17" 3.07670184084861e-54 0.325105986624992 0.307 0.226 7.19917463740167e-50 "2" "ADAM17"
"ANXA51" 3.82031326895222e-54 0.305065414100977 0.782 0.775 8.93915101802129e-50 "2" "ANXA5"
"UBE2B" 1.82773900447206e-53 0.35711017672457 0.541 0.476 4.27672649656418e-49 "2" "UBE2B"
"NUMB" 1.92251737234251e-53 0.297434379973485 0.305 0.224 4.49849839954425e-49 "2" "NUMB"
"LIMS11" 2.29622318941541e-53 0.385672290461942 0.653 0.624 5.37293264091313e-49 "2" "LIMS1"
"ZFAND51" 3.9354116903546e-53 0.368360284838719 0.597 0.539 9.20846981426073e-49 "2" "ZFAND5"
"CYTOR" 1.32754340199866e-52 0.401028602706335 0.389 0.31 3.10631880633666e-48 "2" "CYTOR"
"UBE2R2" 8.28510112210118e-52 0.331475061878059 0.384 0.308 1.93863081156045e-47 "2" "UBE2R2"
"STX111" 3.95719191038301e-51 0.371783088880249 0.348 0.27 9.25943335110521e-47 "2" "STX11"
"DMXL21" 1.10421685991169e-50 0.326882736220964 0.367 0.288 2.58375703050736e-46 "2" "DMXL2"
"ARL4A" 2.737631768645e-50 0.399650187624358 0.375 0.297 6.40578457545244e-46 "2" "ARL4A"
"ARFGAP3" 4.21928223731659e-50 0.270451480272037 0.286 0.21 9.87269850709709e-46 "2" "ARFGAP3"
"REL1" 7.87543504881804e-50 0.31513641051291 0.575 0.506 1.84277304707293e-45 "2" "REL"
"SERPINB1" 1.28861926081828e-49 0.456668275755539 0.535 0.479 3.01524020838869e-45 "2" "SERPINB1"
"IRAK1" 3.88085649511792e-49 0.290168558644904 0.333 0.257 9.08081611292643e-45 "2" "IRAK1"
"AP1S2" 1.14536199019657e-48 0.356037069426282 0.591 0.545 2.68003252086095e-44 "2" "AP1S2"
"ARL5B1" 1.78463960672704e-48 0.351954784325034 0.321 0.242 4.17587821578059e-44 "2" "ARL5B"
"PFKFB31" 9.31403262385741e-48 0.29514989443353 0.371 0.287 2.1793904936564e-43 "2" "PFKFB3"
"CDC42" 1.46072347335462e-47 0.3259663607386 0.782 0.746 3.41794685530249e-43 "2" "CDC42"
"GSTO1" 3.28559082170812e-47 0.264006985309563 0.739 0.703 7.68795396371484e-43 "2" "GSTO1"
"VASP" 3.81002224584006e-46 0.329702548559554 0.465 0.401 8.91507105304116e-42 "2" "VASP"
"IQGAP11" 6.79287130181524e-46 0.28368314289689 0.629 0.574 1.58946395591175e-41 "2" "IQGAP1"
"IRF7" 7.37659928376498e-45 0.291502205193344 0.293 0.217 1.72605046640817e-40 "2" "IRF7"
"CCRL21" 1.26480731736108e-44 0.307361693952348 0.292 0.217 2.95952264189319e-40 "2" "CCRL2"
"HBP1" 1.4587588235763e-44 0.264944337162613 0.268 0.197 3.41334977128619e-40 "2" "HBP1"
"GRB2" 7.79616215250998e-44 0.337697468669558 0.604 0.575 1.82422398206581e-39 "2" "GRB2"
"PPP1CB" 8.89664251230788e-44 0.316151977987668 0.591 0.532 2.08172538145492e-39 "2" "PPP1CB"
"PNP" 7.1213438833752e-43 0.38548924766901 0.319 0.253 1.66632325527096e-38 "2" "PNP"
"MCUB" 1.30846208948763e-42 0.257797744806636 0.325 0.254 3.06167044319211e-38 "2" "MCUB"
"PCBP1" 2.56203264167422e-42 0.274389801486098 0.715 0.678 5.9949001782535e-38 "2" "PCBP1"
"SERPINB91" 3.03222144363585e-42 0.422937687113628 0.395 0.326 7.09509495596352e-38 "2" "SERPINB9"
"TGIF11" 1.06886730168273e-41 0.292934378509526 0.37 0.296 2.50104259920743e-37 "2" "TGIF1"
"ITGB1" 3.88317138128846e-41 0.400880092058316 0.575 0.546 9.08623271507687e-37 "2" "ITGB1"
"THBD1" 4.17342175025355e-41 0.319872954143391 0.368 0.288 9.76538955341827e-37 "2" "THBD"
"YPEL5" 4.31448670320517e-41 0.364672703732468 0.4 0.332 1.00954674368298e-36 "2" "YPEL5"
"PTPRC1" 6.01413348922731e-41 0.372057142623806 0.637 0.607 1.4072470951443e-36 "2" "PTPRC"
"LST1" 1.38990112091516e-40 0.555141183019177 0.664 0.655 3.25222963282938e-36 "2" "LST1"
"AGTRAP" 6.8777965097341e-40 0.285797577117254 0.31 0.244 1.60933560531268e-35 "2" "AGTRAP"
"MNDA" 1.33216833153732e-39 0.584323400379404 0.54 0.515 3.11714067896418e-35 "2" "MNDA"
"C1orf162" 7.50527551575456e-39 0.285246549488194 0.629 0.568 1.75615941793141e-34 "2" "C1orf162"
"AHNAK" 1.04133429345067e-38 0.335463257806619 0.544 0.495 2.43661811324523e-34 "2" "AHNAK"
"MAP2K31" 5.83299454351366e-38 0.272992338478083 0.41 0.342 1.36486239323676e-33 "2" "MAP2K3"
"NFKB11" 3.79111338483164e-37 0.286114866978177 0.391 0.32 8.87082620916756e-33 "2" "NFKB1"
"DOCK8" 6.71020200745188e-36 0.251061043122802 0.365 0.3 1.57012016772367e-31 "2" "DOCK8"
"SLC16A3" 7.20485953903849e-35 0.285958575200112 0.564 0.531 1.68586508353962e-30 "2" "SLC16A3"
"CDKN1A1" 1.05009655952561e-34 0.253653873533758 0.5 0.434 2.45712093963397e-30 "2" "CDKN1A"
"SATB11" 4.85782092618263e-34 0.286742961208621 0.258 0.196 1.13668151851747e-29 "2" "SATB1"
"VAPA" 7.49830343558884e-34 0.265809650028373 0.607 0.567 1.75452802089343e-29 "2" "VAPA"
"SPAG9" 8.42968616377031e-34 0.282271061548553 0.379 0.32 1.97246226546062e-29 "2" "SPAG9"
"CTSL1" 9.74384627989864e-34 0.820834119538767 0.69 0.705 2.27996259103348e-29 "2" "CTSL"
"SMCHD1" 4.91525524210803e-33 0.299480925281603 0.274 0.216 1.15012057410086e-28 "2" "SMCHD1"
"DAZAP2" 9.21285878409669e-33 0.305746751405123 0.595 0.551 2.15571682689079e-28 "2" "DAZAP2"
"SYAP1" 1.0527491681088e-32 0.324548738342312 0.354 0.295 2.46332777845778e-28 "2" "SYAP1"
"IRS21" 2.19843949632533e-32 0.25462939889704 0.279 0.215 5.14412857745163e-28 "2" "IRS2"
"MAP1LC3B" 4.04307286814457e-32 0.281565930585945 0.599 0.558 9.46038620417149e-28 "2" "MAP1LC3B"
"CD37" 8.64371226869786e-32 0.309487658258339 0.54 0.492 2.02254223375261e-27 "2" "CD37"
"ATP6V1G1" 1.0696944270381e-31 0.25486997311776 0.746 0.717 2.50297798982645e-27 "2" "ATP6V1G1"
"RAP1B" 1.43920779632189e-31 0.295536062782212 0.564 0.531 3.36760232261359e-27 "2" "RAP1B"
"CSTB" 1.7797250641965e-31 0.77286767982808 0.828 0.861 4.16437867771338e-27 "2" "CSTB"
"HLA-DRB5" 3.69739357279778e-31 0.318079757713997 0.359 0.299 8.65153122098952e-27 "2" "HLA-DRB5"
"TPM4" 5.97226709354592e-30 0.300199659419388 0.615 0.6 1.39745077721881e-25 "2" "TPM4"
"SPP11" 6.70500809475113e-30 1.49134704206437 0.684 0.722 1.56890484409082e-25 "2" "SPP1"
"TFRC1" 7.1396355441779e-29 0.299463453918471 0.259 0.202 1.67060332098219e-24 "2" "TFRC"
"ATF5" 1.1234036187219e-27 0.316934641921411 0.262 0.209 2.62865212744738e-23 "2" "ATF5"
"SLC25A19" 1.9879336684007e-27 0.251606405756826 0.26 0.207 4.65156599069079e-23 "2" "SLC25A19"
"XBP1" 2.60800017703793e-27 0.307329429993434 0.468 0.425 6.10245961425106e-23 "2" "XBP1"
"ACSL11" 8.58022135381049e-26 0.343724533668811 0.331 0.279 2.00768599457812e-21 "2" "ACSL1"
"TGFBI" 9.83839775903428e-26 0.566079415770302 0.747 0.773 2.30208669163643e-21 "2" "TGFBI"
"ABHD5" 5.59512203390269e-25 0.275613292218661 0.25 0.196 1.30920260471289e-20 "2" "ABHD5"
"DDX21" 7.62194269698824e-25 0.281202556389148 0.443 0.403 1.78345837166828e-20 "2" "DDX21"
"TNFAIP21" 1.04880916174346e-24 0.345103299258044 0.452 0.413 2.45410855756353e-20 "2" "TNFAIP2"
"ARID5B1" 1.16919138597904e-22 0.286742829172996 0.301 0.25 2.73579092405236e-18 "2" "ARID5B"
"SEC22B" 1.81926758350198e-22 0.275075955344977 0.266 0.219 4.25690421863629e-18 "2" "SEC22B"
"EVI2B" 4.67795273539522e-22 0.306550117624074 0.447 0.413 1.09459416055513e-17 "2" "EVI2B"
"VSIR" 4.21214768606308e-21 0.26384964884549 0.422 0.379 9.856004370619e-17 "2" "VSIR"
"CXCR4" 2.21571399917054e-20 0.321531209348168 0.546 0.511 5.18454918665915e-16 "2" "CXCR4"
"ATF31" 7.78591808194646e-20 0.259303261876751 0.575 0.533 1.82182697199465e-15 "2" "ATF3"
"ATP1B31" 1.10731281123772e-19 0.369187755707531 0.626 0.61 2.59100124701515e-15 "2" "ATP1B3"
"TSC22D3" 3.19361178848459e-18 0.304920970525692 0.392 0.353 7.47273222387509e-14 "2" "TSC22D3"
"EZR" 1.34366894579831e-17 0.425595542803257 0.431 0.405 3.14405096627347e-13 "2" "EZR"
"OSBPL8" 7.81279376044451e-17 0.267424266645527 0.363 0.331 1.82811561200641e-12 "2" "OSBPL8"
"SELENOK" 9.56087104965148e-17 0.339282558896947 0.573 0.558 2.23714821690795e-12 "2" "SELENOK"
"DNAJA11" 5.62948093352316e-15 0.256205080008529 0.708 0.699 1.31724224363508e-10 "2" "DNAJA1"
"LHFPL21" 3.81321531559794e-14 0.268047987831591 0.317 0.286 8.92254251696763e-10 "2" "LHFPL2"
"FCGR3A1" 7.66391925792091e-14 0.256005706720553 0.556 0.534 1.79328046716091e-09 "2" "FCGR3A"
"MT1X" 1.3035980232932e-13 0.654565858172175 0.323 0.289 3.05028901470375e-09 "2" "MT1X"
"GCA" 1.53273228181611e-12 0.319638414573501 0.306 0.281 3.58644026622151e-08 "2" "GCA"
"VMO1" 2.38225268734189e-12 0.305477970504987 0.28 0.355 5.57423306311129e-08 "2" "VMO1"
"IFI6" 1.65390748950218e-11 0.345171764259838 0.567 0.559 3.86997813468615e-07 "2" "IFI6"
"FNIP21" 9.92591605777976e-11 0.258208167154002 0.308 0.283 2.32256509835989e-06 "2" "FNIP2"
"ARRDC31" 1.07721837015191e-09 0.297376823854049 0.339 0.321 2.52058326431845e-05 "2" "ARRDC3"
"FAM162A" 1.16328752207859e-08 0.284611650259476 0.362 0.35 0.000272197647291169 "2" "FAM162A"
"TNFAIP81" 2.1326984824576e-08 0.294922881159873 0.387 0.376 0.000499030117910253 "2" "TNFAIP8"
"FTL1" 3.49897524380567e-08 0.3230121320622 1 1 0.000818725217298088 "2" "FTL"
"NUPR1" 1.15117160605013e-07 1.03632552937909 0.3 0.294 0.00269362644099671 "2" "NUPR1"
