"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"H2AFY" 2.21027084149299e-193 0.3003039618432 0.554 0.378 5.17181274200945e-189 "2" "H2AFY"
"CRNDE" 1.15109908299027e-191 0.352809168228682 0.481 0.312 2.69345674428894e-187 "2" "CRNDE"
"HAGH" 3.55880666057166e-191 0.256277809025364 0.255 0.127 8.32725170507164e-187 "2" "HAGH"
"PA2G4" 6.55382504376855e-191 0.37283562829554 0.637 0.472 1.5335295219914e-186 "2" "PA2G4"
"LSM3" 1.85012672516071e-190 0.317715491493393 0.715 0.55 4.32911152420354e-186 "2" "LSM3"
"ALYREF" 2.49618014518322e-190 0.306816110860917 0.264 0.135 5.84081192171421e-186 "2" "ALYREF"
"RAB13" 1.81938385807536e-189 0.436769250547672 0.629 0.464 4.25717628951054e-185 "2" "RAB13"
"NDUFA4" 3.93205070258621e-188 0.351249943674736 0.895 0.802 9.20060543898147e-184 "2" "NDUFA4"
"SAC3D1" 3.48310111708055e-187 0.290073276466225 0.301 0.162 8.15010830385678e-183 "2" "SAC3D1"
"FDPS" 5.60374260897338e-187 0.334098685773391 0.631 0.457 1.31121973307368e-182 "2" "FDPS"
"MAGOHB" 8.58385260271545e-187 0.272229965684294 0.405 0.244 2.00853567050939e-182 "2" "MAGOHB"
"IDH2" 1.55058688668493e-184 0.380273412930085 0.572 0.409 3.62821825615408e-180 "2" "IDH2"
"CBX1" 1.00443349458278e-183 0.3080448738178 0.39 0.236 2.35027393397426e-179 "2" "CBX1"
"RUVBL2" 8.72450883483889e-183 0.258408058694984 0.42 0.259 2.04144782226395e-178 "2" "RUVBL2"
"RDX" 9.73950961751655e-182 0.353921216382442 0.591 0.422 2.2789478554027e-177 "2" "RDX"
"COX5A" 2.66880378352181e-181 0.367521002446908 0.72 0.579 6.24473397306267e-177 "2" "COX5A"
"PSMA3" 4.63071698295895e-181 0.337575782274636 0.613 0.445 1.08354146684256e-176 "2" "PSMA3"
"VPS29" 1.35832214726049e-180 0.315299892628768 0.574 0.403 3.17833799237482e-176 "2" "VPS29"
"IFI27L1" 1.59294641814679e-180 0.271232772892819 0.41 0.25 3.72733532382167e-176 "2" "IFI27L1"
"PLP2" 5.87862633805206e-180 0.362757625433449 0.512 0.346 1.3755397768408e-175 "2" "PLP2"
"FERMT2" 6.67878246418322e-180 0.290233007343483 0.396 0.239 1.56276830879423e-175 "2" "FERMT2"
"RAC1" 7.90962212733014e-180 0.364175288088088 0.825 0.703 1.85077248157398e-175 "2" "RAC1"
"HADH" 6.21688879570218e-178 0.330872275395275 0.461 0.3 1.45468980930635e-173 "2" "HADH"
"CBX3" 1.32051398314542e-177 0.339906308860055 0.634 0.464 3.08987066916197e-173 "2" "CBX3"
"SET" 1.24893109361232e-176 0.415220384679343 0.728 0.582 2.92237386594347e-172 "2" "SET"
"EMP2" 5.99081268460369e-176 0.295651877410055 0.468 0.301 1.40179026007042e-171 "2" "EMP2"
"LMNA" 2.0759266592699e-175 0.421046027850271 0.849 0.722 4.85746079002563e-171 "2" "LMNA"
"RBX1" 6.06327933167374e-175 0.348523973943846 0.781 0.653 1.41874673081834e-170 "2" "RBX1"
"SPTBN1" 8.25248746313888e-175 0.251418072340758 0.288 0.155 1.93099954149987e-170 "2" "SPTBN1"
"VPS36" 1.00652897078835e-174 0.256481096987029 0.318 0.179 2.35517713874767e-170 "2" "VPS36"
"HNRNPD" 2.08432662226776e-174 0.355367136803889 0.552 0.39 4.87711586344433e-170 "2" "HNRNPD"
"PCMT1" 1.82862868111638e-173 0.27927474437428 0.456 0.296 4.27880825094421e-169 "2" "PCMT1"
"CNIH4" 4.87426385586697e-173 0.300032339716244 0.468 0.308 1.14052899963431e-168 "2" "CNIH4"
"BCL7C" 1.08004718053392e-172 0.310234028460999 0.472 0.309 2.52720239773131e-168 "2" "BCL7C"
"PHGDH" 1.33774235846766e-172 0.357519192697302 0.468 0.308 3.13018334457848e-168 "2" "PHGDH"
"YWHAQ" 3.59401503090803e-170 0.342232236256432 0.725 0.582 8.40963577082171e-166 "2" "YWHAQ"
"SUMO2" 1.33928943999735e-168 0.348270574309207 0.849 0.738 3.13380336064981e-164 "2" "SUMO2"
"NEDD8" 2.15404115826251e-168 0.345759289043227 0.787 0.658 5.04024090621845e-164 "2" "NEDD8"
"NAP1L1" 3.02477537273706e-168 0.361918604607058 0.763 0.632 7.07767189466744e-164 "2" "NAP1L1"
"PXMP2" 8.08871934894954e-168 0.263671443203682 0.331 0.192 1.8926794404607e-163 "2" "PXMP2"
"ARPC5L" 1.22051715550275e-167 0.271710528188461 0.462 0.299 2.85588809216088e-163 "2" "ARPC5L"
"BASP1" 2.68435490934951e-167 0.41114847189112 0.685 0.53 6.28112205238692e-163 "2" "BASP1"
"SEPT11" 1.27597364066615e-166 0.349858624180493 0.609 0.439 2.98565072179472e-162 "2" "SEPT11"
"MYH10" 3.17510457454993e-166 0.258852197237483 0.331 0.19 7.42942719398938e-162 "2" "MYH10"
"PSMA2" 8.86992750284843e-166 0.304540662776173 0.673 0.513 2.0754743363915e-161 "2" "PSMA2"
"HNRNPM" 4.87385007445508e-165 0.306345891329992 0.663 0.495 1.14043217892174e-160 "2" "HNRNPM"
"NBPF14" 1.88156224235994e-164 0.254538742058345 0.267 0.142 4.40266749089802e-160 "2" "NBPF14"
"PPIA" 2.13007892485344e-163 0.303432697846146 0.904 0.814 4.98417167626458e-159 "2" "PPIA"
"TPR" 5.8382479225362e-163 0.303852728041951 0.551 0.383 1.36609163139425e-158 "2" "TPR"
"YWHAE" 6.41322979520069e-163 0.332920896662415 0.713 0.567 1.50063163977901e-158 "2" "YWHAE"
"DGCR6L" 3.86632771222916e-161 0.304055536457786 0.499 0.341 9.04682021384501e-157 "2" "DGCR6L"
"PKM" 6.36009419671845e-161 0.329984420210938 0.83 0.703 1.48819844109015e-156 "2" "PKM"
"CTNNAL1" 2.26967399950772e-159 0.256403744961675 0.394 0.244 5.3108101914481e-155 "2" "CTNNAL1"
"PAXX" 4.48280342949362e-159 0.268818510585146 0.472 0.313 1.04893117446721e-154 "2" "PAXX"
"RHOC" 2.56154284200714e-157 0.335507721456412 0.742 0.591 5.9937540960125e-153 "2" "RHOC"
"SMARCB1" 2.72613649729883e-157 0.254776321725722 0.433 0.28 6.37888679002953e-153 "2" "SMARCB1"
"SNW1" 3.34744273402009e-157 0.295439278847424 0.496 0.341 7.83268125333362e-153 "2" "SNW1"
"NDUFB10" 3.35712805492031e-157 0.34765052937845 0.683 0.536 7.85534393570804e-153 "2" "NDUFB10"
"RAB31" 6.52537480134767e-157 0.285691331646935 0.371 0.228 1.52687244976734e-152 "2" "RAB31"
"TOP1" 8.12873591691141e-157 0.290712823817907 0.499 0.341 1.9020429171981e-152 "2" "TOP1"
"IKBIP" 1.48315092119508e-156 0.259749655181215 0.35 0.21 3.47042484050437e-152 "2" "IKBIP"
"YWHAB" 2.36751184543711e-156 0.33263991544837 0.667 0.513 5.5397409671383e-152 "2" "YWHAB"
"PCBP1" 1.07472898640209e-155 0.311264628390505 0.692 0.541 2.51475835528226e-151 "2" "PCBP1"
"TAX1BP1" 1.48637989431667e-155 0.276400827753797 0.451 0.295 3.47798031471158e-151 "2" "TAX1BP1"
"GNG11" 5.64531134781105e-155 0.321370222428073 0.426 0.274 1.32094640227431e-150 "2" "GNG11"
"RBMX" 1.87219010885726e-154 0.275403301872913 0.57 0.409 4.38073763571509e-150 "2" "RBMX"
"SLTM" 8.96289211682915e-154 0.254933612282383 0.554 0.388 2.09722712641685e-149 "2" "SLTM"
"DNAJC8" 6.24301970714423e-153 0.279217032939397 0.642 0.481 1.46080418127468e-148 "2" "DNAJC8"
"PTP4A2" 2.67559549883897e-152 0.304626948637666 0.561 0.401 6.2606259077333e-148 "2" "PTP4A2"
"UBE2V2" 8.10687333585443e-151 0.283308019690611 0.624 0.463 1.89692729185658e-146 "2" "UBE2V2"
"NUDCD2" 1.15372673483767e-150 0.278465418171519 0.477 0.323 2.69960518684666e-146 "2" "NUDCD2"
"TMX1" 1.34853788344629e-150 0.253145635472546 0.357 0.218 3.15544379347598e-146 "2" "TMX1"
"HNRNPH3" 4.07900695728343e-150 0.285087542771236 0.512 0.353 9.5444683793475e-146 "2" "HNRNPH3"
"PRPSAP1" 1.08620017921674e-149 0.250579076347644 0.27 0.15 2.54159979934924e-145 "2" "PRPSAP1"
"OSBPL8" 2.17915930679349e-149 0.277387902633347 0.399 0.256 5.09901486196609e-145 "2" "OSBPL8"
"CHD4" 7.81295084509341e-149 0.287623792137502 0.497 0.342 1.82815236824341e-144 "2" "CHD4"
"UBE2I" 9.85147491580333e-149 0.298508326908168 0.567 0.417 2.30514661554882e-144 "2" "UBE2I"
"RNPS1" 1.20627063410599e-148 0.266556285980478 0.495 0.341 2.8225526567446e-144 "2" "RNPS1"
"CENPX" 3.03099101490112e-148 0.326956092179334 0.528 0.374 7.09221587576713e-144 "2" "CENPX"
"DNAJC15" 3.43198121738469e-148 0.302948588468306 0.527 0.377 8.03049285055844e-144 "2" "DNAJC15"
"CHMP4B" 3.9118957236809e-148 0.257482995944041 0.381 0.24 9.15344480384093e-144 "2" "CHMP4B"
"STAU1" 6.31092475432008e-147 0.267611687381939 0.418 0.275 1.47669328326335e-142 "2" "STAU1"
"PRRX2" 3.05620567070271e-145 0.338522980670371 0.43 0.289 7.15121564887727e-141 "2" "PRRX2"
"PMF1" 5.20940626612762e-145 0.267304087328461 0.463 0.313 1.2189489722112e-140 "2" "PMF1"
"TPM4" 7.99792920576219e-145 0.394282489837187 0.717 0.579 1.87143545485629e-140 "2" "TPM4"
"MLF2" 1.04289285640379e-143 0.341086306564679 0.546 0.402 2.44026499469923e-139 "2" "MLF2"
"SSNA1" 3.71368485404664e-143 0.267804585702037 0.522 0.372 8.68965118998373e-139 "2" "SSNA1"
"MDH1" 2.17990966549287e-141 0.284564216545626 0.624 0.479 5.10077062628676e-137 "2" "MDH1"
"DCTN3" 6.12075368686511e-141 0.288683560584987 0.598 0.446 1.43219515518957e-136 "2" "DCTN3"
"KRAS" 2.26621151485608e-139 0.257227655387689 0.377 0.239 5.30270832361175e-135 "2" "KRAS"
"PSME1" 2.82813726901013e-139 0.297598868964961 0.51 0.361 6.6175583957568e-135 "2" "PSME1"
"GPAA1" 3.78858876773108e-139 0.269350144559371 0.493 0.344 8.86491885761395e-135 "2" "GPAA1"
"UBE2A" 6.56536561590702e-139 0.263182745597424 0.431 0.287 1.53622990046608e-134 "2" "UBE2A"
"ITGB1BP1" 6.72877311380008e-139 0.260611012117802 0.444 0.299 1.57446562089808e-134 "2" "ITGB1BP1"
"CRIP2" 1.28681781530649e-138 0.263524941128232 0.345 0.211 3.01102500603566e-134 "2" "CRIP2"
"AAMDC" 6.29494704102365e-138 0.262656443255206 0.434 0.29 1.47295465812912e-133 "2" "AAMDC"
"MZT2B" 1.2685483076447e-136 0.263156036518005 0.852 0.758 2.96827618505784e-132 "2" "MZT2B"
"PTMA" 8.21590354182329e-136 0.250945559289227 0.988 0.972 1.92243926975123e-131 "2" "PTMA"
"PCBP2" 8.3337184556595e-136 0.340615125643995 0.64 0.505 1.95000678143977e-131 "2" "PCBP2"
"SEC11A" 1.08436564004319e-135 0.303269880012162 0.747 0.613 2.53730716113706e-131 "2" "SEC11A"
"RTRAF" 4.27465082020245e-134 0.296896562763299 0.686 0.545 1.00022554541917e-129 "2" "RTRAF"
"BLOC1S1" 4.70364929722853e-133 0.290866056022395 0.558 0.41 1.1006068990585e-128 "2" "BLOC1S1"
"NSD3" 9.65739422015522e-133 0.261429725243206 0.467 0.319 2.25973367357412e-128 "2" "NSD3"
"CCDC167" 5.42066500928563e-132 0.250108865501222 0.535 0.384 1.26838140552275e-127 "2" "CCDC167"
"CNN2" 8.76631981469992e-132 0.267382288124999 0.428 0.29 2.05123117344163e-127 "2" "CNN2"
"VDAC3" 5.64143401283355e-131 0.263610819739824 0.524 0.378 1.32003914466292e-126 "2" "VDAC3"
"SLC25A5" 6.26245876726519e-131 0.287768962572079 0.706 0.567 1.46535272695238e-126 "2" "SLC25A5"
"TPI1" 1.79797607852021e-130 0.357288026746439 0.86 0.772 4.20708422612945e-126 "2" "TPI1"
"ST13" 2.24306217751901e-130 0.321754499075064 0.703 0.565 5.24854118917672e-126 "2" "ST13"
"PPM1G" 2.95430334768325e-130 0.263800013213169 0.507 0.36 6.91277440324404e-126 "2" "PPM1G"
"SLIRP" 7.79635081041653e-128 0.327665111133983 0.747 0.615 1.82426812612936e-123 "2" "SLIRP"
"MRPL52" 1.95881507314118e-127 0.25592932090212 0.62 0.469 4.58343138964304e-123 "2" "MRPL52"
"CALM1" 2.83241561155748e-127 0.279271170456223 0.787 0.65 6.62756928948335e-123 "2" "CALM1"
"EMP3" 2.4431248172286e-126 0.282344766717243 0.723 0.576 5.71666775983319e-122 "2" "EMP3"
"FKBP3" 4.67786888291002e-126 0.263499463006493 0.596 0.45 1.09457453991212e-121 "2" "FKBP3"
"ELOC" 1.45274811903597e-124 0.269607728655168 0.725 0.59 3.39928532373226e-120 "2" "ELOC"
"CYCS" 3.0758765858202e-124 0.276822160309 0.746 0.607 7.19724362316068e-120 "2" "CYCS"
"POLR2F" 5.45873403380455e-122 0.263446617901498 0.677 0.541 1.27728917656993e-117 "2" "POLR2F"
"MORF4L1" 2.204542332244e-121 0.263523539147367 0.731 0.599 5.15840860321773e-117 "2" "MORF4L1"
"SRRM2" 1.33209068628457e-120 0.268493305284047 0.652 0.509 3.11695899683727e-116 "2" "SRRM2"
"CCT2" 3.88027429134372e-120 0.280245457364944 0.6 0.458 9.07945381431517e-116 "2" "CCT2"
"VAPA" 9.16831161494397e-120 0.269119223414413 0.617 0.469 2.14529323478074e-115 "2" "VAPA"
"TUBA1A" 6.50251831353854e-119 0.274334638909756 0.772 0.648 1.52152426018488e-114 "2" "TUBA1A"
"TPM3" 2.295134918277e-116 0.279904746561857 0.58 0.437 5.37038619527636e-112 "2" "TPM3"
"CDK4" 1.5217118359952e-115 0.418875441662898 0.518 0.383 3.56065352504516e-111 "2" "CDK4"
"NDUFA6" 6.01616546693465e-115 0.281452849946099 0.674 0.547 1.40772255760804e-110 "2" "NDUFA6"
"RHOA" 8.49732129427625e-113 0.260124365207109 0.684 0.547 1.9882882096477e-108 "2" "RHOA"
"CCT5" 1.15583920911609e-112 0.260537116866968 0.639 0.498 2.70454816541073e-108 "2" "CCT5"
"RTN4" 1.57747017396056e-112 0.260506561237481 0.697 0.552 3.69112246005032e-108 "2" "RTN4"
"GNG5" 1.78307309983062e-112 0.29233588691295 0.739 0.601 4.17221274629366e-108 "2" "GNG5"
"HSP90B1" 6.03328758275474e-112 0.27666423231636 0.838 0.728 1.41172896148878e-107 "2" "HSP90B1"
"C12orf57" 1.36731009407319e-110 0.279197156912907 0.707 0.582 3.19936888912187e-106 "2" "C12orf57"
"HSPA8" 3.84344624599793e-110 0.284168086311699 0.815 0.694 8.99327987101055e-106 "2" "HSPA8"
"FKBP2" 1.96198198052178e-109 0.261094183066739 0.691 0.557 4.59084163622291e-105 "2" "FKBP2"
"DDT" 8.46006004810451e-108 0.278360278923495 0.682 0.563 1.97956945065597e-103 "2" "DDT"
"HINT1" 9.55452931878511e-108 0.255847616136462 0.84 0.735 2.23566431530253e-103 "2" "HINT1"
"HNRNPH1" 4.05466417274033e-106 0.287101424084674 0.62 0.48 9.4875086977951e-102 "2" "HNRNPH1"
"GLO1" 1.667158917572e-105 0.283915079909444 0.57 0.431 3.90098515122671e-101 "2" "GLO1"
"PFN2" 2.8694399804326e-105 0.268319915715147 0.534 0.403 6.71420261021424e-101 "2" "PFN2"
"CCNI" 8.63263951547235e-105 0.328233632183182 0.698 0.565 2.01995132022537e-100 "2" "CCNI"
"MYL6" 4.79946920529063e-104 0.257196801061792 0.915 0.847 1.12302779934595e-99 "2" "MYL6"
"CSRP2" 1.63762330822887e-103 0.285253220310589 0.565 0.443 3.83187477892473e-99 "2" "CSRP2"
"DCXR" 1.26030627717194e-102 0.253477601907371 0.563 0.428 2.94899065795462e-98 "2" "DCXR"
"LUM" 1.82753878931662e-100 0.329331523317571 0.87 0.794 4.27625801312197e-96 "2" "LUM"
"PTGDS" 4.07085535526079e-96 0.252759212662391 0.382 0.264 9.52539444577471e-92 "2" "PTGDS"
"DCTN2" 1.92180158782259e-93 0.256458533531506 0.452 0.326 4.49682353534607e-89 "2" "DCTN2"
"TIMP1" 9.47808131143028e-93 0.275177316303132 0.853 0.74 2.21777624606157e-88 "2" "TIMP1"
"PLEKHA5" 2.51330763004637e-90 0.268024048639267 0.461 0.34 5.88088852354549e-86 "2" "PLEKHA5"
"MORF4L2" 5.11977196905868e-89 0.251844425912194 0.739 0.616 1.19797544304004e-84 "2" "MORF4L2"
"B2M" 4.69354757023993e-84 0.276120663048142 0.97 0.95 1.09824319596044e-79 "2" "B2M"
"MYL12B" 8.87215743199804e-83 0.252934423516573 0.674 0.537 2.07599611751322e-78 "2" "MYL12B"
"HLA-B" 1.02802578106075e-80 0.339832696597683 0.673 0.565 2.40547752510405e-76 "2" "HLA-B"
"NES" 1.39216788360035e-79 0.259534934030045 0.337 0.234 3.25753363083646e-75 "2" "NES"
"IGFBP7" 2.6639290155131e-79 0.371754839989598 0.476 0.369 6.2333275033991e-75 "2" "IGFBP7"
"DCN" 1.38211010441095e-74 0.250090331188752 0.621 0.516 3.23399943331118e-70 "2" "DCN"
"DSTN" 9.2445442512504e-67 0.255459927384111 0.797 0.697 2.16313090935008e-62 "2" "DSTN"
"PCOLCE" 7.62801032000509e-65 0.256618826786527 0.776 0.694 1.78487813477799e-60 "2" "PCOLCE"
"HLA-C" 6.07829651145541e-61 0.303565914119981 0.733 0.638 1.42226060071545e-56 "2" "HLA-C"
"NPW" 6.49084403563902e-57 0.428737301944337 0.435 0.355 1.51879259589918e-52 "2" "NPW"
"GAPDH" 3.17602522404566e-54 0.261990728637615 0.973 0.959 7.43158142174443e-50 "2" "GAPDH"
"MYL9" 9.9539278294965e-53 0.283094589261313 0.526 0.433 2.32911957282389e-48 "2" "MYL9"
"ID1" 1.03814081692584e-50 0.25431197976995 0.724 0.619 2.42914569752478e-46 "2" "ID1"
"ACTA2" 1.58544162652134e-46 0.30155029872896 0.294 0.219 3.70977486189728e-42 "2" "ACTA2"
"PTGDS1" 0 2.6832442318 0.883 0.157 0 "3" "PTGDS"
"EGFL6" 0 2.49417343948133 0.618 0.072 0 "3" "EGFL6"
"ACTA21" 0 2.0030392513027 0.559 0.162 0 "3" "ACTA2"
"CXCL14" 0 1.98231715620827 0.665 0.259 0 "3" "CXCL14"
"IGFBP71" 0 1.97188728966592 0.794 0.301 0 "3" "IGFBP7"
"MYL91" 0 1.87986632285797 0.781 0.379 0 "3" "MYL9"
"LGALS3" 0 1.84647555980344 0.867 0.424 0 "3" "LGALS3"
"APOE" 0 1.7895861696327 0.853 0.395 0 "3" "APOE"
"TAGLN" 0 1.7719255992418 0.451 0.094 0 "3" "TAGLN"
"HTRA1" 0 1.7397107492974 0.706 0.293 0 "3" "HTRA1"
"CRYGS" 0 1.66950216400215 0.446 0.064 0 "3" "CRYGS"
"LGALS11" 0 1.53852121731404 0.999 0.954 0 "3" "LGALS1"
"C1QTNF3" 0 1.51082417567417 0.337 0.049 0 "3" "C1QTNF3"
"CALD1" 0 1.49883205984445 0.905 0.604 0 "3" "CALD1"
"ASPN" 0 1.38255371070343 0.305 0.033 0 "3" "ASPN"
"NPW1" 0 1.37610453426768 0.714 0.296 0 "3" "NPW"
"SAP25" 0 1.2751213564599 0.548 0.059 0 "3" "SAP25"
"C12orf571" 0 1.24244833900258 0.88 0.546 0 "3" "C12orf57"
"PDLIM7" 0 1.23469026236484 0.653 0.269 0 "3" "PDLIM7"
"CD63" 0 1.21684246250894 0.978 0.838 0 "3" "CD63"
"MYL61" 0 1.21287202654055 0.979 0.833 0 "3" "MYL6"
"B2M1" 0 1.17977613699319 0.994 0.945 0 "3" "B2M"
"HLA-B1" 0 1.17785747852858 0.838 0.53 0 "3" "HLA-B"
"HCFC1R1" 0 1.17704512470308 0.663 0.275 0 "3" "HCFC1R1"
"PSME21" 0 1.16603933423473 0.839 0.447 0 "3" "PSME2"
"COL4A2" 0 1.14609422768227 0.345 0.061 0 "3" "COL4A2"
"CD74" 0 1.13740883527392 0.593 0.253 0 "3" "CD74"
"FKBP11" 0 1.13019001556257 0.668 0.278 0 "3" "FKBP11"
"NDUFA4L2" 0 1.12520231739945 0.622 0.322 0 "3" "NDUFA4L2"
"CSRP21" 0 1.12291396444281 0.741 0.406 0 "3" "CSRP2"
"GRP" 0 1.11090875567122 0.252 0.038 0 "3" "GRP"
"LUM1" 0 1.10448052066159 0.965 0.775 0 "3" "LUM"
"TIMP11" 0 1.08561519861399 0.962 0.717 0 "3" "TIMP1"
"BASP11" 0 1.06842210331813 0.844 0.497 0 "3" "BASP1"
"TPI11" 0 1.0567430981629 0.932 0.757 0 "3" "TPI1"
"POSTN" 0 1.055272041204 0.559 0.185 0 "3" "POSTN"
"COL4A1" 0 1.05074202798735 0.27 0.046 0 "3" "COL4A1"
"LOXL1" 0 1.04572514959853 0.559 0.153 0 "3" "LOXL1"
"SEC61B" 0 1.03533026838085 0.925 0.746 0 "3" "SEC61B"
"GJA1" 0 1.01271621028815 0.702 0.346 0 "3" "GJA1"
"ERH1" 0 1.01143816013352 0.902 0.646 0 "3" "ERH"
"RNASE1" 0 1.01045725219018 0.405 0.124 0 "3" "RNASE1"
"PFN11" 0 1.00673694070643 0.949 0.768 0 "3" "PFN1"
"TPM1" 0 1.0049111303527 0.942 0.765 0 "3" "TPM1"
"HLA-DRA" 0 0.995386617224533 0.521 0.243 0 "3" "HLA-DRA"
"MGP1" 0 0.991625863983284 0.74 0.524 0 "3" "MGP"
"DCN1" 0 0.990241360687012 0.818 0.475 0 "3" "DCN"
"NDUFB101" 0 0.98957554589888 0.817 0.508 0 "3" "NDUFB10"
"TGFBI" 0 0.985939318064667 0.832 0.516 0 "3" "TGFBI"
"CCDC80" 0 0.985210607664472 0.673 0.29 0 "3" "CCDC80"
"RPS2" 0 0.973756228129557 0.997 0.988 0 "3" "RPS2"
"A2M" 0 0.970659974517415 0.657 0.328 0 "3" "A2M"
"LMO71" 0 0.961018015454405 0.661 0.284 0 "3" "LMO7"
"LAMP1" 0 0.957800505916869 0.71 0.353 0 "3" "LAMP1"
"PHPT1" 0 0.955584699523534 0.839 0.572 0 "3" "PHPT1"
"KCTD12" 0 0.95400780713517 0.62 0.299 0 "3" "KCTD12"
"IGFBP6" 0 0.937706490254489 0.411 0.077 0 "3" "IGFBP6"
"ELOB" 0 0.936503579508772 0.937 0.731 0 "3" "ELOB"
"COX6C" 0 0.914754375317845 0.964 0.82 0 "3" "COX6C"
"PSMA41" 0 0.913057109295935 0.841 0.522 0 "3" "PSMA4"
"NEDD81" 0 0.912824303805349 0.903 0.634 0 "3" "NEDD8"
"NPB" 0 0.910041749576581 0.39 0.135 0 "3" "NPB"
"TGFB3" 0 0.909975377820968 0.336 0.058 0 "3" "TGFB3"
"MAFB" 0 0.909140093941186 0.702 0.349 0 "3" "MAFB"
"EIF4A1" 0 0.906411241185213 0.804 0.526 0 "3" "EIF4A1"
"PA2G41" 0 0.886763005842875 0.764 0.446 0 "3" "PA2G4"
"ARGLU1" 0 0.886074307511576 0.802 0.501 0 "3" "ARGLU1"
"TMBIM61" 0 0.883809660977131 0.86 0.592 0 "3" "TMBIM6"
"MT-ND51" 0 0.882343470123506 0.99 0.866 0 "3" "MT-ND5"
"RPL36AL1" 0 0.880015362569146 0.904 0.656 0 "3" "RPL36AL"
"PLEKHA51" 0 0.878973007456427 0.623 0.306 0 "3" "PLEKHA5"
"RPL8" 0 0.876587959692132 0.999 0.985 0 "3" "RPL8"
"HLA-DRB1" 0 0.862455714919725 0.401 0.189 0 "3" "HLA-DRB1"
"DAD1" 0 0.857463522884217 0.883 0.634 0 "3" "DAD1"
"GAPDH1" 0 0.854440438211975 0.992 0.955 0 "3" "GAPDH"
"RANBP11" 0 0.852138455340033 0.857 0.613 0 "3" "RANBP1"
"PLTP" 0 0.848790354210038 0.497 0.164 0 "3" "PLTP"
"GABARAP" 0 0.845299996102901 0.583 0.227 0 "3" "GABARAP"
"LAPTM4A" 0 0.844829026841072 0.913 0.735 0 "3" "LAPTM4A"
"PPP1CB" 0 0.839762543035205 0.794 0.558 0 "3" "PPP1CB"
"ITGAE1" 0 0.839577431942582 0.602 0.264 0 "3" "ITGAE"
"THY1" 0 0.839369373425352 0.453 0.208 0 "3" "THY1"
"OLFML3" 0 0.839159935296863 0.652 0.321 0 "3" "OLFML3"
"UCHL3" 0 0.831202338900724 0.586 0.282 0 "3" "UCHL3"
"CRIP11" 0 0.830427612676166 0.49 0.115 0 "3" "CRIP1"
"VAMP5" 0 0.823297191489525 0.605 0.276 0 "3" "VAMP5"
"ZFHX4" 0 0.821235875980057 0.626 0.317 0 "3" "ZFHX4"
"RPL41" 0 0.810345876595831 1 0.995 0 "3" "RPL41"
"EID1" 0 0.809506816172695 0.855 0.608 0 "3" "EID1"
"CFD" 0 0.806689161086911 0.502 0.181 0 "3" "CFD"
"CNPY2" 0 0.80668897847834 0.736 0.442 0 "3" "CNPY2"
"BLOC1S11" 0 0.806686897520819 0.694 0.382 0 "3" "BLOC1S1"
"LIMA1" 0 0.80362504246437 0.486 0.201 0 "3" "LIMA1"
"SLIRP1" 0 0.791844448846959 0.835 0.597 0 "3" "SLIRP"
"BST2" 0 0.787613490685995 0.516 0.203 0 "3" "BST2"
"PLS3" 0 0.786672761310743 0.658 0.35 0 "3" "PLS3"
"TYROBP" 0 0.783874468786644 0.423 0.191 0 "3" "TYROBP"
"CRISPLD1" 0 0.782059154377862 0.47 0.167 0 "3" "CRISPLD1"
"POLR2F1" 0 0.778221543804633 0.79 0.518 0 "3" "POLR2F"
"RBX11" 0 0.775091927982932 0.884 0.631 0 "3" "RBX1"
"MRPS34" 0 0.770768800218586 0.698 0.417 0 "3" "MRPS34"
"PCNA1" 0 0.7645607150151 0.533 0.265 0 "3" "PCNA"
"ISG15" 0 0.763629082903519 0.701 0.363 0 "3" "ISG15"
"HLA-DPA1" 0 0.763564664394935 0.34 0.139 0 "3" "HLA-DPA1"
"ISLR" 0 0.76218376630026 0.466 0.177 0 "3" "ISLR"
"TPM2" 0 0.755724845735938 0.874 0.559 0 "3" "TPM2"
"OCIAD1" 0 0.750383978001031 0.676 0.391 0 "3" "OCIAD1"
"ECI11" 0 0.749506695524872 0.508 0.201 0 "3" "ECI1"
"DGCR6L1" 0 0.74932305164172 0.622 0.316 0 "3" "DGCR6L"
"HES1" 0 0.747512593165971 0.48 0.24 0 "3" "HES1"
"TMEM106C1" 0 0.747054678867609 0.516 0.241 0 "3" "TMEM106C"
"GPX41" 0 0.742759519870241 0.897 0.691 0 "3" "GPX4"
"CYB5A" 0 0.739407414132962 0.605 0.327 0 "3" "CYB5A"
"PSMA71" 0 0.733459649267253 0.921 0.739 0 "3" "PSMA7"
"CFH" 0 0.727372465825089 0.417 0.141 0 "3" "CFH"
"NPC2" 0 0.727174899295983 0.746 0.495 0 "3" "NPC2"
"RPL7" 0 0.725626485281968 0.998 0.976 0 "3" "RPL7"
"NME4" 0 0.721173274041059 0.628 0.37 0 "3" "NME4"
"APOC1" 0 0.718654759689339 0.374 0.161 0 "3" "APOC1"
"COMMD6" 0 0.714961121030463 0.892 0.68 0 "3" "COMMD6"
"PSMA31" 0 0.714178047583614 0.708 0.425 0 "3" "PSMA3"
"PSME11" 0 0.708365223431484 0.629 0.336 0 "3" "PSME1"
"SEPT111" 0 0.706939724808747 0.699 0.421 0 "3" "SEPT11"
